date,sku_id,product_category,stock_level,reorder_point,units_sold,units_received,overstock_flag,stockout_risk,
20-08-2024,SKU-0043,Apparel,0,346,6,0,0,1,
20-08-2024,SKU-0044,Ambient Food,28,225,16,44,0,1,
20-08-2024,SKU-0045,Ambient Food,7,310,19,0,0,1,
20-08-2024,SKU-0046,Ambient Food,0,193,29,0,0,1,
20-08-2024,SKU-0047,General Merchandise,104,159,18,0,0,1,
20-08-2024,SKU-0048,Apparel,0,313,16,0,0,1,
20-08-2024,SKU-0049,Home & Garden,29,206,15,0,0,1,
20-08-2024,SKU-0050,General Merchandise,0,326,42,0,0,1,
20-08-2024,SKU-0051,General Merchandise,130,226,14,0,0,1,
20-08-2024,SKU-0052,Electronics,45,231,25,0,0,1,
20-08-2024,SKU-0053,Chilled,0,280,9,0,0,1,
20-08-2024,SKU-0054,Chilled,11,300,48,0,0,1,
20-08-2024,SKU-0055,Chilled,0,327,21,0,0,1,
20-08-2024,SKU-0056,Apparel,42,260,16,41,0,1,
20-08-2024,SKU-0057,Apparel,0,247,39,0,0,1,
20-08-2024,SKU-0058,Apparel,0,268,18,0,0,1,
20-08-2024,SKU-0059,General Merchandise,0,238,34,0,0,1,
20-08-2024,SKU-0060,Apparel,0,314,17,4,0,1,
20-08-2024,SKU-0061,General Merchandise,0,360,39,0,0,1,
20-08-2024,SKU-0062,Chilled,0,132,32,0,0,1,
20-08-2024,SKU-0063,Chilled,0,244,42,0,0,1,
20-08-2024,SKU-0064,Ambient Food,0,153,35,0,0,1,
20-08-2024,SKU-0065,Apparel,0,351,35,0,0,1,
20-08-2024,SKU-0066,Apparel,10,131,33,43,0,1,
20-08-2024,SKU-0067,General Merchandise,48,319,26,74,0,1,
20-08-2024,SKU-0068,Chilled,3,296,24,0,0,1,
20-08-2024,SKU-0069,Chilled,73,304,26,0,0,1,
20-08-2024,SKU-0070,Electronics,0,315,15,0,0,1,
20-08-2024,SKU-0071,Chilled,34,130,37,71,0,1,
20-08-2024,SKU-0072,Apparel,0,371,38,0,0,1,
20-08-2024,SKU-0073,Apparel,9,343,44,41,0,1,
20-08-2024,SKU-0074,Ambient Food,0,348,26,0,0,1,
20-08-2024,SKU-0075,Chilled,0,337,43,33,0,1,
20-08-2024,SKU-0076,Ambient Food,0,165,23,0,0,1,
20-08-2024,SKU-0077,Apparel,48,343,1,49,0,1,
20-08-2024,SKU-0078,Home & Garden,18,250,11,29,0,1,
20-08-2024,SKU-0079,Apparel,0,298,33,0,0,1,
20-08-2024,SKU-0080,General Merchandise,0,237,32,0,0,1,
21-08-2024,SKU-0001,General Merchandise,4,368,21,25,0,1,
21-08-2024,SKU-0002,Electronics,0,183,21,0,0,1,
21-08-2024,SKU-0003,Electronics,0,168,23,0,0,1,
21-08-2024,SKU-0004,Apparel,0,246,34,0,0,1,
21-08-2024,SKU-0005,Apparel,9,328,25,34,0,1,
21-08-2024,SKU-0006,General Merchandise,0,233,38,0,0,1,
21-08-2024,SKU-0007,Apparel,49,243,11,12,0,1,
21-08-2024,SKU-0008,Apparel,0,355,33,0,0,1,
21-08-2024,SKU-0009,Electronics,50,204,38,78,0,1,
21-08-2024,SKU-0010,Chilled,0,208,17,0,0,1,
21-08-2024,SKU-0011,General Merchandise,0,232,33,0,0,1,
21-08-2024,SKU-0012,Ambient Food,7,263,50,12,0,1,
21-08-2024,SKU-0013,Electronics,0,174,29,0,0,1,
21-08-2024,SKU-0014,Home & Garden,32,121,4,0,0,1,
21-08-2024,SKU-0015,Electronics,0,242,42,7,0,1,
21-08-2024,SKU-0016,Apparel,46,277,32,78,0,1,
21-08-2024,SKU-0017,Ambient Food,33,342,37,70,0,1,
21-08-2024,SKU-0018,Electronics,0,317,30,0,0,1,
21-08-2024,SKU-0019,Electronics,0,348,40,0,0,1,
21-08-2024,SKU-0020,Electronics,10,229,40,50,0,1,
21-08-2024,SKU-0021,General Merchandise,0,238,38,2,0,1,
21-08-2024,SKU-0022,Ambient Food,0,171,23,0,0,1,
21-08-2024,SKU-0023,Chilled,0,161,41,0,0,1,
21-08-2024,SKU-0024,Chilled,50,329,26,56,0,1,
21-08-2024,SKU-0025,Ambient Food,71,347,7,0,0,1,
21-08-2024,SKU-0026,General Merchandise,124,346,6,43,0,1,
21-08-2024,SKU-0027,Ambient Food,0,196,36,0,0,1,
21-08-2024,SKU-0028,Ambient Food,16,316,31,0,0,1,
21-08-2024,SKU-0029,Ambient Food,0,314,41,0,0,1,
21-08-2024,SKU-0030,General Merchandise,2,131,36,0,0,1,
21-08-2024,SKU-0031,Ambient Food,48,397,11,13,0,1,
21-08-2024,SKU-0032,Apparel,0,259,26,19,0,1,
21-08-2024,SKU-0033,Apparel,0,225,45,0,0,1,
21-08-2024,SKU-0034,General Merchandise,0,371,28,0,0,1,
21-08-2024,SKU-0035,Chilled,14,343,37,0,0,1,
21-08-2024,SKU-0036,Ambient Food,0,388,41,35,0,1,
21-08-2024,SKU-0037,Home & Garden,0,295,44,0,0,1,
21-08-2024,SKU-0038,Home & Garden,0,284,24,0,0,1,
21-08-2024,SKU-0039,Electronics,24,130,49,0,0,1,
21-08-2024,SKU-0040,Chilled,3,375,16,0,0,1,
21-08-2024,SKU-0041,Ambient Food,0,379,37,13,0,1,
21-08-2024,SKU-0042,Home & Garden,39,318,25,17,0,1,
21-08-2024,SKU-0043,Apparel,0,346,23,0,0,1,
21-08-2024,SKU-0044,Ambient Food,0,225,29,0,0,1,
21-08-2024,SKU-0045,Ambient Food,21,310,36,50,0,1,
21-08-2024,SKU-0046,Ambient Food,0,193,51,0,0,1,
21-08-2024,SKU-0047,General Merchandise,91,159,13,0,0,1,
21-08-2024,SKU-0048,Apparel,0,313,23,0,0,1,
21-08-2024,SKU-0049,Home & Garden,6,206,23,0,0,1,
21-08-2024,SKU-0050,General Merchandise,0,326,12,0,0,1,
21-08-2024,SKU-0051,General Merchandise,119,226,11,0,0,1,
21-08-2024,SKU-0052,Electronics,37,231,8,0,0,1,
21-08-2024,SKU-0053,Chilled,58,280,20,78,0,1,
21-08-2024,SKU-0054,Chilled,0,300,21,8,0,1,
21-08-2024,SKU-0055,Chilled,10,327,36,46,0,1,
21-08-2024,SKU-0056,Apparel,18,260,24,0,0,1,
21-08-2024,SKU-0057,Apparel,0,247,40,0,0,1,
21-08-2024,SKU-0058,Apparel,74,268,5,79,0,1,
21-08-2024,SKU-0059,General Merchandise,0,238,41,0,0,1,
21-08-2024,SKU-0060,Apparel,7,314,15,22,0,1,
21-08-2024,SKU-0061,General Merchandise,0,360,12,0,0,1,
21-08-2024,SKU-0062,Chilled,0,132,43,39,0,1,
21-08-2024,SKU-0063,Chilled,0,244,24,0,0,1,
21-08-2024,SKU-0064,Ambient Food,0,153,27,0,0,1,
21-08-2024,SKU-0065,Apparel,0,351,24,0,0,1,
21-08-2024,SKU-0066,Apparel,31,131,37,58,0,1,
21-08-2024,SKU-0067,General Merchandise,62,319,42,56,0,1,
21-08-2024,SKU-0068,Chilled,0,296,25,0,0,1,
21-08-2024,SKU-0069,Chilled,58,304,15,0,0,1,
21-08-2024,SKU-0070,Electronics,0,315,41,27,0,1,
21-08-2024,SKU-0071,Chilled,29,130,17,12,0,1,
21-08-2024,SKU-0072,Apparel,0,371,35,0,0,1,
21-08-2024,SKU-0073,Apparel,0,343,45,0,0,1,
21-08-2024,SKU-0074,Ambient Food,0,348,46,0,0,1,
21-08-2024,SKU-0075,Chilled,0,337,42,34,0,1,
21-08-2024,SKU-0076,Ambient Food,26,165,22,48,0,1,
21-08-2024,SKU-0077,Apparel,74,343,27,53,0,1,
21-08-2024,SKU-0078,Home & Garden,0,250,30,0,0,1,
21-08-2024,SKU-0079,Apparel,0,298,36,0,0,1,
21-08-2024,SKU-0080,General Merchandise,0,237,44,0,0,1,
22-08-2024,SKU-0001,General Merchandise,40,368,26,62,0,1,
22-08-2024,SKU-0002,Electronics,57,183,14,71,0,1,
22-08-2024,SKU-0003,Electronics,0,168,49,0,0,1,
22-08-2024,SKU-0004,Apparel,0,246,29,0,0,1,
22-08-2024,SKU-0005,Apparel,0,328,20,2,0,1,
22-08-2024,SKU-0006,General Merchandise,0,233,19,0,0,1,
22-08-2024,SKU-0007,Apparel,17,243,32,0,0,1,
22-08-2024,SKU-0008,Apparel,28,355,30,58,0,1,
22-08-2024,SKU-0009,Electronics,18,204,32,0,0,1,
22-08-2024,SKU-0010,Chilled,0,208,36,26,0,1,
22-08-2024,SKU-0011,General Merchandise,0,232,14,0,0,1,
22-08-2024,SKU-0012,Ambient Food,0,263,8,0,0,1,
22-08-2024,SKU-0013,Electronics,0,174,32,0,0,1,
22-08-2024,SKU-0014,Home & Garden,12,121,20,0,0,1,
22-08-2024,SKU-0015,Electronics,0,242,11,0,0,1,
22-08-2024,SKU-0016,Apparel,25,277,24,3,0,1,
22-08-2024,SKU-0017,Ambient Food,82,342,25,74,0,1,
22-08-2024,SKU-0018,Electronics,0,317,22,0,0,1,
22-08-2024,SKU-0019,Electronics,15,348,37,52,0,1,
22-08-2024,SKU-0020,Electronics,43,229,14,47,0,1,
22-08-2024,SKU-0021,General Merchandise,0,238,37,0,0,1,
22-08-2024,SKU-0022,Ambient Food,18,171,42,60,0,1,
22-08-2024,SKU-0023,Chilled,0,161,13,0,0,1,
22-08-2024,SKU-0024,Chilled,18,329,32,0,0,1,
22-08-2024,SKU-0025,Ambient Food,29,347,42,0,0,1,
22-08-2024,SKU-0026,General Merchandise,99,346,25,0,0,1,
22-08-2024,SKU-0027,Ambient Food,0,196,45,0,0,1,
22-08-2024,SKU-0028,Ambient Food,0,316,41,0,0,1,
22-08-2024,SKU-0029,Ambient Food,0,314,33,0,0,1,
22-08-2024,SKU-0030,General Merchandise,0,131,25,0,0,1,
22-08-2024,SKU-0031,Ambient Food,28,397,20,0,0,1,
22-08-2024,SKU-0032,Apparel,0,259,10,0,0,1,
22-08-2024,SKU-0033,Apparel,0,225,17,15,0,1,
22-08-2024,SKU-0034,General Merchandise,0,371,37,5,0,1,
22-08-2024,SKU-0035,Chilled,91,343,2,79,0,1,
22-08-2024,SKU-0036,Ambient Food,0,388,34,0,0,1,
22-08-2024,SKU-0037,Home & Garden,0,295,13,10,0,1,
22-08-2024,SKU-0038,Home & Garden,26,284,15,41,0,1,
22-08-2024,SKU-0039,Electronics,0,130,44,0,0,1,
22-08-2024,SKU-0040,Chilled,0,375,15,0,0,1,
22-08-2024,SKU-0041,Ambient Food,21,379,22,43,0,1,
22-08-2024,SKU-0042,Home & Garden,47,318,52,60,0,1,
22-08-2024,SKU-0043,Apparel,0,346,36,0,0,1,
22-08-2024,SKU-0044,Ambient Food,0,225,47,0,0,1,
22-08-2024,SKU-0045,Ambient Food,0,310,28,0,0,1,
22-08-2024,SKU-0046,Ambient Food,0,193,48,0,0,1,
22-08-2024,SKU-0047,General Merchandise,56,159,41,6,0,1,
22-08-2024,SKU-0048,Apparel,43,313,13,56,0,1,
22-08-2024,SKU-0049,Home & Garden,0,206,19,0,0,1,
22-08-2024,SKU-0050,General Merchandise,0,326,33,0,0,1,
22-08-2024,SKU-0051,General Merchandise,110,226,9,0,0,1,
22-08-2024,SKU-0052,Electronics,26,231,11,0,0,1,
22-08-2024,SKU-0053,Chilled,87,280,25,54,0,1,
22-08-2024,SKU-0054,Chilled,0,300,39,8,0,1,
22-08-2024,SKU-0055,Chilled,0,327,24,0,0,1,
22-08-2024,SKU-0056,Apparel,0,260,22,0,0,1,
22-08-2024,SKU-0057,Apparel,0,247,33,5,0,1,
22-08-2024,SKU-0058,Apparel,53,268,21,0,0,1,
22-08-2024,SKU-0059,General Merchandise,0,238,41,0,0,1,
22-08-2024,SKU-0060,Apparel,0,314,19,0,0,1,
22-08-2024,SKU-0061,General Merchandise,0,360,38,0,0,1,
22-08-2024,SKU-0062,Chilled,34,132,13,47,0,1,
22-08-2024,SKU-0063,Chilled,0,244,31,0,0,1,
22-08-2024,SKU-0064,Ambient Food,0,153,23,0,0,1,
22-08-2024,SKU-0065,Apparel,0,351,34,8,0,1,
22-08-2024,SKU-0066,Apparel,4,131,27,0,0,1,
22-08-2024,SKU-0067,General Merchandise,27,319,35,0,0,1,
22-08-2024,SKU-0068,Chilled,0,296,22,0,0,1,
22-08-2024,SKU-0069,Chilled,62,304,17,21,0,1,
22-08-2024,SKU-0070,Electronics,0,315,40,19,0,1,
22-08-2024,SKU-0071,Chilled,60,130,35,66,0,1,
22-08-2024,SKU-0072,Apparel,0,371,44,0,0,1,
22-08-2024,SKU-0073,Apparel,0,343,22,0,0,1,
22-08-2024,SKU-0074,Ambient Food,22,348,34,56,0,1,
22-08-2024,SKU-0075,Chilled,0,337,32,0,0,1,
22-08-2024,SKU-0076,Ambient Food,43,165,14,31,0,1,
22-08-2024,SKU-0077,Apparel,109,343,40,75,0,1,
22-08-2024,SKU-0078,Home & Garden,54,250,18,72,0,1,
22-08-2024,SKU-0079,Apparel,0,298,33,0,0,1,
22-08-2024,SKU-0080,General Merchandise,0,237,26,0,0,1,
23-08-2024,SKU-0001,General Merchandise,71,368,6,37,0,1,
23-08-2024,SKU-0002,Electronics,20,183,37,0,0,1,
23-08-2024,SKU-0003,Electronics,0,168,22,0,0,1,
23-08-2024,SKU-0004,Apparel,0,246,39,22,0,1,
23-08-2024,SKU-0005,Apparel,0,328,25,0,0,1,
23-08-2024,SKU-0006,General Merchandise,0,233,42,38,0,1,
23-08-2024,SKU-0007,Apparel,0,243,30,0,0,1,
23-08-2024,SKU-0008,Apparel,16,355,12,0,0,1,
23-08-2024,SKU-0009,Electronics,0,204,35,0,0,1,
23-08-2024,SKU-0010,Chilled,0,208,33,0,0,1,
23-08-2024,SKU-0011,General Merchandise,0,232,43,0,0,1,
23-08-2024,SKU-0012,Ambient Food,0,263,47,0,0,1,
23-08-2024,SKU-0013,Electronics,0,174,27,0,0,1,
23-08-2024,SKU-0014,Home & Garden,0,121,21,0,0,1,
23-08-2024,SKU-0015,Electronics,0,242,12,0,0,1,
23-08-2024,SKU-0016,Apparel,2,277,23,0,0,1,
23-08-2024,SKU-0017,Ambient Food,51,342,31,0,0,1,
23-08-2024,SKU-0018,Electronics,0,317,33,0,0,1,
23-08-2024,SKU-0019,Electronics,0,348,38,0,0,1,
23-08-2024,SKU-0020,Electronics,6,229,37,0,0,1,
23-08-2024,SKU-0021,General Merchandise,0,238,36,0,0,1,
23-08-2024,SKU-0022,Ambient Food,63,171,33,78,0,1,
23-08-2024,SKU-0023,Chilled,33,161,19,52,0,1,
23-08-2024,SKU-0024,Chilled,15,329,31,28,0,1,
23-08-2024,SKU-0025,Ambient Food,55,347,21,47,0,1,
23-08-2024,SKU-0026,General Merchandise,110,346,42,53,0,1,
23-08-2024,SKU-0027,Ambient Food,0,196,42,0,0,1,
23-08-2024,SKU-0028,Ambient Food,0,316,29,0,0,1,
23-08-2024,SKU-0029,Ambient Food,56,314,10,66,0,1,
23-08-2024,SKU-0030,General Merchandise,0,131,13,0,0,1,
23-08-2024,SKU-0031,Ambient Food,59,397,36,67,0,1,
23-08-2024,SKU-0032,Apparel,0,259,13,0,0,1,
23-08-2024,SKU-0033,Apparel,0,225,10,0,0,1,
23-08-2024,SKU-0034,General Merchandise,0,371,16,0,0,1,
23-08-2024,SKU-0035,Chilled,44,343,47,0,0,1,
23-08-2024,SKU-0036,Ambient Food,0,388,20,0,0,1,
23-08-2024,SKU-0037,Home & Garden,0,295,42,0,0,1,
23-08-2024,SKU-0038,Home & Garden,35,284,11,20,0,1,
23-08-2024,SKU-0039,Electronics,0,130,37,0,0,1,
23-08-2024,SKU-0040,Chilled,0,375,23,0,0,1,
23-08-2024,SKU-0041,Ambient Food,0,379,51,4,0,1,
23-08-2024,SKU-0042,Home & Garden,60,318,37,50,0,1,
23-08-2024,SKU-0043,Apparel,0,346,26,22,0,1,
23-08-2024,SKU-0044,Ambient Food,0,225,29,0,0,1,
23-08-2024,SKU-0045,Ambient Food,0,310,44,0,0,1,
23-08-2024,SKU-0046,Ambient Food,0,193,11,0,0,1,
23-08-2024,SKU-0047,General Merchandise,39,159,17,0,0,1,
23-08-2024,SKU-0048,Apparel,82,313,37,76,0,1,
23-08-2024,SKU-0049,Home & Garden,0,206,30,0,0,1,
23-08-2024,SKU-0050,General Merchandise,0,326,35,0,0,1,
23-08-2024,SKU-0051,General Merchandise,117,226,41,48,0,1,
23-08-2024,SKU-0052,Electronics,22,231,38,34,0,1,
23-08-2024,SKU-0053,Chilled,78,280,9,0,0,1,
23-08-2024,SKU-0054,Chilled,0,300,33,0,0,1,
23-08-2024,SKU-0055,Chilled,0,327,17,14,0,1,
23-08-2024,SKU-0056,Apparel,0,260,20,0,0,1,
23-08-2024,SKU-0057,Apparel,0,247,22,0,0,1,
23-08-2024,SKU-0058,Apparel,16,268,37,0,0,1,
23-08-2024,SKU-0059,General Merchandise,19,238,9,28,0,1,
23-08-2024,SKU-0060,Apparel,0,314,14,0,0,1,
23-08-2024,SKU-0061,General Merchandise,0,360,38,0,0,1,
23-08-2024,SKU-0062,Chilled,11,132,23,0,0,1,
23-08-2024,SKU-0063,Chilled,0,244,28,0,0,1,
23-08-2024,SKU-0064,Ambient Food,0,153,20,0,0,1,
23-08-2024,SKU-0065,Apparel,6,351,38,44,0,1,
23-08-2024,SKU-0066,Apparel,39,131,17,52,0,1,
23-08-2024,SKU-0067,General Merchandise,7,319,20,0,0,1,
23-08-2024,SKU-0068,Chilled,0,296,28,0,0,1,
23-08-2024,SKU-0069,Chilled,46,304,16,0,0,1,
23-08-2024,SKU-0070,Electronics,0,315,45,0,0,1,
23-08-2024,SKU-0071,Chilled,37,130,23,0,0,1,
23-08-2024,SKU-0072,Apparel,0,371,39,0,0,1,
23-08-2024,SKU-0073,Apparel,0,343,19,0,0,1,
23-08-2024,SKU-0074,Ambient Food,0,348,30,0,0,1,
23-08-2024,SKU-0075,Chilled,55,337,17,72,0,1,
23-08-2024,SKU-0076,Ambient Food,70,165,35,62,0,1,
23-08-2024,SKU-0077,Apparel,66,343,43,0,0,1,
23-08-2024,SKU-0078,Home & Garden,63,250,31,40,0,1,
23-08-2024,SKU-0079,Apparel,0,298,22,0,0,1,
23-08-2024,SKU-0080,General Merchandise,0,237,36,0,0,1,
24-08-2024,SKU-0001,General Merchandise,30,368,41,0,0,1,
24-08-2024,SKU-0002,Electronics,9,183,11,0,0,1,
24-08-2024,SKU-0003,Electronics,52,168,20,72,0,1,
24-08-2024,SKU-0004,Apparel,0,246,48,0,0,1,
24-08-2024,SKU-0005,Apparel,0,328,31,0,0,1,
24-08-2024,SKU-0006,General Merchandise,0,233,23,0,0,1,
24-08-2024,SKU-0007,Apparel,0,243,30,0,0,1,
24-08-2024,SKU-0008,Apparel,0,355,35,0,0,1,
24-08-2024,SKU-0009,Electronics,0,204,22,0,0,1,
24-08-2024,SKU-0010,Chilled,0,208,35,0,0,1,
24-08-2024,SKU-0011,General Merchandise,0,232,34,4,0,1,
24-08-2024,SKU-0012,Ambient Food,22,263,29,51,0,1,
24-08-2024,SKU-0013,Electronics,0,174,20,0,0,1,
24-08-2024,SKU-0014,Home & Garden,0,121,31,0,0,1,
24-08-2024,SKU-0015,Electronics,6,242,26,32,0,1,
24-08-2024,SKU-0016,Apparel,0,277,17,2,0,1,
24-08-2024,SKU-0017,Ambient Food,47,342,23,19,0,1,
24-08-2024,SKU-0018,Electronics,0,317,50,0,0,1,
24-08-2024,SKU-0019,Electronics,5,348,40,45,0,1,
24-08-2024,SKU-0020,Electronics,45,229,36,75,0,1,
24-08-2024,SKU-0021,General Merchandise,0,238,18,0,0,1,
24-08-2024,SKU-0022,Ambient Food,29,171,34,0,0,1,
24-08-2024,SKU-0023,Chilled,14,161,19,0,0,1,
24-08-2024,SKU-0024,Chilled,0,329,26,0,0,1,
24-08-2024,SKU-0025,Ambient Food,39,347,16,0,0,1,
24-08-2024,SKU-0026,General Merchandise,98,346,12,0,0,1,
24-08-2024,SKU-0027,Ambient Food,0,196,22,0,0,1,
24-08-2024,SKU-0028,Ambient Food,0,316,45,19,0,1,
24-08-2024,SKU-0029,Ambient Food,106,314,21,71,0,1,
24-08-2024,SKU-0030,General Merchandise,0,131,25,0,0,1,
24-08-2024,SKU-0031,Ambient Food,39,397,20,0,0,1,
24-08-2024,SKU-0032,Apparel,16,259,41,57,0,1,
24-08-2024,SKU-0033,Apparel,0,225,17,0,0,1,
24-08-2024,SKU-0034,General Merchandise,0,371,31,0,0,1,
24-08-2024,SKU-0035,Chilled,37,343,15,8,0,1,
24-08-2024,SKU-0036,Ambient Food,0,388,10,0,0,1,
24-08-2024,SKU-0037,Home & Garden,0,295,29,0,0,1,
24-08-2024,SKU-0038,Home & Garden,67,284,35,67,0,1,
24-08-2024,SKU-0039,Electronics,0,130,27,2,0,1,
24-08-2024,SKU-0040,Chilled,0,375,45,0,0,1,
24-08-2024,SKU-0041,Ambient Food,0,379,28,0,0,1,
24-08-2024,SKU-0042,Home & Garden,33,318,27,0,0,1,
24-08-2024,SKU-0043,Apparel,0,346,7,0,0,1,
24-08-2024,SKU-0044,Ambient Food,0,225,29,0,0,1,
24-08-2024,SKU-0045,Ambient Food,0,310,45,38,0,1,
24-08-2024,SKU-0046,Ambient Food,0,193,49,0,0,1,
24-08-2024,SKU-0047,General Merchandise,7,159,39,7,0,1,
24-08-2024,SKU-0048,Apparel,54,313,28,0,0,1,
24-08-2024,SKU-0049,Home & Garden,0,206,27,9,0,1,
24-08-2024,SKU-0050,General Merchandise,0,326,40,22,0,1,
24-08-2024,SKU-0051,General Merchandise,94,226,23,0,0,1,
24-08-2024,SKU-0052,Electronics,0,231,40,0,0,1,
24-08-2024,SKU-0053,Chilled,68,280,39,29,0,1,
24-08-2024,SKU-0054,Chilled,0,300,22,0,0,1,
24-08-2024,SKU-0055,Chilled,0,327,24,0,0,1,
24-08-2024,SKU-0056,Apparel,0,260,9,0,0,1,
24-08-2024,SKU-0057,Apparel,0,247,38,0,0,1,
24-08-2024,SKU-0058,Apparel,0,268,30,0,0,1,
24-08-2024,SKU-0059,General Merchandise,0,238,37,0,0,1,
24-08-2024,SKU-0060,Apparel,0,314,20,0,0,1,
24-08-2024,SKU-0061,General Merchandise,0,360,43,0,0,1,
24-08-2024,SKU-0062,Chilled,0,132,38,0,0,1,
24-08-2024,SKU-0063,Chilled,0,244,17,0,0,1,
24-08-2024,SKU-0064,Ambient Food,0,153,37,0,0,1,
24-08-2024,SKU-0065,Apparel,0,351,24,0,0,1,
24-08-2024,SKU-0066,Apparel,0,131,51,0,0,1,
24-08-2024,SKU-0067,General Merchandise,0,319,25,0,0,1,
24-08-2024,SKU-0068,Chilled,0,296,22,6,0,1,
24-08-2024,SKU-0069,Chilled,6,304,40,0,0,1,
24-08-2024,SKU-0070,Electronics,19,315,22,41,0,1,
24-08-2024,SKU-0071,Chilled,0,130,41,0,0,1,
24-08-2024,SKU-0072,Apparel,0,371,43,10,0,1,
24-08-2024,SKU-0073,Apparel,0,343,46,0,0,1,
24-08-2024,SKU-0074,Ambient Food,53,348,21,74,0,1,
24-08-2024,SKU-0075,Chilled,25,337,30,0,0,1,
24-08-2024,SKU-0076,Ambient Food,93,165,31,54,0,1,
24-08-2024,SKU-0077,Apparel,35,343,31,0,0,1,
24-08-2024,SKU-0078,Home & Garden,27,250,36,0,0,1,
24-08-2024,SKU-0079,Apparel,0,298,21,0,0,1,
24-08-2024,SKU-0080,General Merchandise,0,237,19,0,0,1,
26-08-2024,SKU-0001,General Merchandise,0,368,47,0,0,1,
26-08-2024,SKU-0002,Electronics,0,183,27,9,0,1,
26-08-2024,SKU-0003,Electronics,35,168,17,0,0,1,
26-08-2024,SKU-0004,Apparel,0,246,18,0,0,1,
26-08-2024,SKU-0005,Apparel,0,328,19,0,0,1,
26-08-2024,SKU-0006,General Merchandise,0,233,21,0,0,1,
26-08-2024,SKU-0007,Apparel,0,243,43,0,0,1,
26-08-2024,SKU-0008,Apparel,0,355,15,0,0,1,
26-08-2024,SKU-0009,Electronics,0,204,18,0,0,1,
26-08-2024,SKU-0010,Chilled,0,208,36,0,0,1,
26-08-2024,SKU-0011,General Merchandise,0,232,32,0,0,1,
26-08-2024,SKU-0012,Ambient Food,4,263,18,0,0,1,
26-08-2024,SKU-0013,Electronics,0,174,51,0,0,1,
26-08-2024,SKU-0014,Home & Garden,0,121,29,3,0,1,
26-08-2024,SKU-0015,Electronics,0,242,28,0,0,1,
26-08-2024,SKU-0016,Apparel,0,277,36,0,0,1,
26-08-2024,SKU-0017,Ambient Food,21,342,26,0,0,1,
26-08-2024,SKU-0018,Electronics,0,317,17,0,0,1,
26-08-2024,SKU-0019,Electronics,0,348,43,38,0,1,
26-08-2024,SKU-0020,Electronics,18,229,27,0,0,1,
26-08-2024,SKU-0021,General Merchandise,0,238,37,0,0,1,
26-08-2024,SKU-0022,Ambient Food,10,171,19,0,0,1,
26-08-2024,SKU-0023,Chilled,0,161,30,0,0,1,
26-08-2024,SKU-0024,Chilled,0,329,48,0,0,1,
26-08-2024,SKU-0025,Ambient Food,0,347,49,0,0,1,
26-08-2024,SKU-0026,General Merchandise,80,346,18,0,0,1,
26-08-2024,SKU-0027,Ambient Food,0,196,36,7,0,1,
26-08-2024,SKU-0028,Ambient Food,0,316,24,0,0,1,
26-08-2024,SKU-0029,Ambient Food,68,314,38,0,0,1,
26-08-2024,SKU-0030,General Merchandise,0,131,15,0,0,1,
26-08-2024,SKU-0031,Ambient Food,39,397,11,11,0,1,
26-08-2024,SKU-0032,Apparel,68,259,24,76,0,1,
26-08-2024,SKU-0033,Apparel,0,225,36,0,0,1,
26-08-2024,SKU-0034,General Merchandise,0,371,35,0,0,1,
26-08-2024,SKU-0035,Chilled,8,343,42,13,0,1,
26-08-2024,SKU-0036,Ambient Food,0,388,13,0,0,1,
26-08-2024,SKU-0037,Home & Garden,0,295,13,0,0,1,
26-08-2024,SKU-0038,Home & Garden,22,284,45,0,0,1,
26-08-2024,SKU-0039,Electronics,0,130,22,0,0,1,
26-08-2024,SKU-0040,Chilled,0,375,28,0,0,1,
26-08-2024,SKU-0041,Ambient Food,0,379,39,0,0,1,
26-08-2024,SKU-0042,Home & Garden,3,318,30,0,0,1,
26-08-2024,SKU-0043,Apparel,7,346,10,17,0,1,
26-08-2024,SKU-0044,Ambient Food,0,225,28,0,0,1,
26-08-2024,SKU-0045,Ambient Food,0,310,22,0,0,1,
26-08-2024,SKU-0046,Ambient Food,0,193,44,36,0,1,
26-08-2024,SKU-0047,General Merchandise,0,159,20,0,0,1,
26-08-2024,SKU-0048,Apparel,40,313,14,0,0,1,
26-08-2024,SKU-0049,Home & Garden,0,206,12,0,0,1,
26-08-2024,SKU-0050,General Merchandise,41,326,38,79,0,1,
26-08-2024,SKU-0051,General Merchandise,96,226,14,16,0,1,
26-08-2024,SKU-0052,Electronics,0,231,32,0,0,1,
26-08-2024,SKU-0053,Chilled,35,280,33,0,0,1,
26-08-2024,SKU-0054,Chilled,0,300,14,12,0,1,
26-08-2024,SKU-0055,Chilled,0,327,31,0,0,1,
26-08-2024,SKU-0056,Apparel,0,260,13,0,0,1,
26-08-2024,SKU-0057,Apparel,0,247,19,0,0,1,
26-08-2024,SKU-0058,Apparel,0,268,49,0,0,1,
26-08-2024,SKU-0059,General Merchandise,0,238,34,0,0,1,
26-08-2024,SKU-0060,Apparel,0,314,3,0,0,1,
26-08-2024,SKU-0061,General Merchandise,0,360,32,0,0,1,
26-08-2024,SKU-0062,Chilled,0,132,47,0,0,1,
26-08-2024,SKU-0063,Chilled,0,244,22,0,0,1,
26-08-2024,SKU-0064,Ambient Food,0,153,44,0,0,1,
26-08-2024,SKU-0065,Apparel,0,351,39,0,0,1,
26-08-2024,SKU-0066,Apparel,0,131,33,0,0,1,
